user_id,item_id,rating,timestamp
12,883,2,882140814
380,458,4,892696738
464,171,3,883531026
399,303,4,885676490
58,1114,3,888203128
886,408,4,881378971
338,505,4,891033766
323,254,4,880575449
223,276,3,888103812
487,171,3,891293863
326,210,3,887818682
221,76,4,878183616
114,116,4,881171009
471,714,4,875982607
326,920,4,887748028
298,1213,2,889502528
174,565,3,877108015
614,422,5,879448672
30,270,4,881547854
235,475,3,890117308
342,1131,4,876403746
89,525,5,891383866
58,199,5,888205370
35,881,5,882157581
542,232,4,877545716
726,540,4,883712751
536,3,2,886031634
615,314,4,891224447
362,554,1,891498920
209,707,5,887731391
561,180,3,879195125
742,325,3,881277656
0,187,3,875073128
625,331,3,878771355
262,314,4,891296896
886,717,1,881377812
194,108,3,878019342
871,755,4,888479370
166,614,5,892738277
232,49,3,876021213
235,422,5,890116304
772,427,4,888539512
121,1112,5,879270677
48,11,4,888068057
197,183,3,884209003
41,175,3,881107178
570,656,4,883354992
495,920,5,876072633
550,233,4,892777092
785,87,4,882844010
522,1013,5,883700307
740,272,3,891458066
779,484,4,891363826
920,1027,4,879380142
642,203,3,891447901
94,624,4,888954412
786,749,5,888979075
808,298,4,891037069
662,97,5,889493540
666,209,3,891035051
180,92,1,878962773
600,482,4,876348782
495,494,3,876066300
561,417,5,879195738
449,206,4,882374497
629,755,4,885667551
266,28,3,878973426
404,1267,1,885546636
304,201,3,886323684
345,635,3,874950794
263,503,5,886122577
340,291,5,890757659
905,306,3,879434378
145,271,5,891457538
217,185,3,877488366
330,80,5,877196702
278,745,5,875310233
797,602,3,875743267
706,317,5,880061699
344,619,2,884991614
895,481,3,887158359
850,191,4,875731441
629,928,4,885667249
72,317,4,888625934
560,894,1,885807035
852,285,3,879364668
906,311,5,885860416
528,330,4,882535220
657,771,3,875147591
544,174,4,879899641
822,133,5,878438232
495,417,3,876066848
744,257,5,880122502
705,236,4,880997482
231,470,3,880062414
879,40,1,880175239
550,33,4,892778336
173,647,5,886513648
55,173,5,892737191
605,247,5,887058736
295,1283,4,884196765
76,133,4,884752562
503,505,4,887910552
84,646,4,879453844
243,1046,2,880605264
544,647,3,879899719
456,527,5,882397543
95,194,5,884403159
166,403,3,892738278
825,227,3,885690600
93,1013,4,891724256
138,743,5,879538169
852,329,1,879365091
20,163,5,874951695
486,540,3,884050711
82,318,1,886532955
551,716,3,879222368
590,955,4,891031286
936,302,4,876762200
846,132,3,878941027
151,1299,4,886535827
201,0,3,879727059
191,288,4,881366615
101,94,4,883748488
884,71,1,885713631
268,468,4,891448072
275,327,4,874786366
621,221,5,882592815
266,1144,3,878974608
233,278,3,892333980
805,181,5,882387925
591,22,5,882955735
168,683,5,891359354
57,203,4,884304701
419,285,4,891356790
220,32,4,875246632
694,1023,5,888805913
209,55,5,887730264
560,257,2,885806823
456,82,5,882396487
922,292,4,880387908
586,341,1,892871503
415,48,4,893142283
315,434,2,880854337
415,160,4,886316739
292,216,3,888907955
395,839,3,884646648
279,11,5,891700803
384,488,5,884631784
434,1216,3,884133819
197,1013,2,884206330
869,648,4,889717102
14,924,2,879455764
328,97,4,891656300
406,97,5,875044510
129,217,5,875801388
377,927,2,880044488
659,293,3,891197701
626,194,4,879531301
803,525,4,879442792
664,409,3,884291165
842,654,3,879447030
797,1138,3,876177661
779,21,4,891363969
360,233,4,879441285
398,327,4,882340311
777,280,2,890803859
405,131,5,879445430
526,212,4,879456186
487,303,4,891293606
448,59,5,880410652
903,327,2,879735136
326,545,2,887820448
576,938,5,880474933
880,767,3,876539505
483,923,5,880937157
56,281,5,883697223
270,203,4,885848314
93,367,2,891724846
307,662,5,887738469
180,324,2,878961814
850,1375,2,875730895
542,184,4,875662979
845,1,5,883948949
641,194,3,885602718
863,144,4,888892230
906,495,4,880159666
803,364,4,879446194
664,32,2,884293873
531,304,3,878372701
279,770,3,891702122
806,677,3,892527569
328,193,3,891656429
447,1293,1,891887161
803,187,4,879442096
773,946,2,888557276
746,480,5,888639525
511,272,5,888579645
339,180,4,884991431
12,401,4,886303934
523,317,4,884635287
346,543,4,881652862
555,603,5,882136205
300,181,5,882075774
200,1267,4,884112077
735,1387,5,878709365
550,187,5,892783672
845,954,3,883948720
628,689,2,880116067
600,183,3,876350230
681,1015,2,888518747
670,1072,3,883949781
654,87,2,890887261
17,418,3,880131878
846,472,2,878938855
134,938,4,879857797
278,400,5,875310730
346,84,5,881654880
845,626,4,883949594
436,196,5,880141962
405,467,1,879446361
664,300,4,884290096
310,966,3,884364764
71,4,4,880037418
404,1226,3,885546635
507,213,3,883775341
185,158,5,879023723
863,23,5,888887502
896,565,2,879991976
157,153,4,880135069
541,789,3,886533090
294,950,5,879517893
941,116,4,891282816
43,199,4,878347633
285,175,4,878142001
836,124,5,875722032
647,225,4,884882916
89,299,3,891382163
150,504,5,879528909
591,41,5,882955918
386,22,2,886479528
532,743,2,887721800
660,317,5,876013935
83,63,5,883450066
310,208,2,884364502
845,1208,1,883950858
374,938,3,886622024
499,738,2,883876573
938,679,2,880260636
751,287,5,891208452
206,996,1,875508693
664,55,5,884294611
561,590,4,879196176
157,693,5,880133209
304,750,3,886307971
199,825,4,876042556
378,446,4,880524582
228,315,1,891632347
180,1080,1,878962623
631,469,4,879459677
329,196,5,876546071
243,709,3,880607034
77,254,4,879633745
339,142,5,884990669
921,809,4,891450866
675,116,4,892686244
428,379,3,882387576
504,495,5,889333534
101,37,2,888801622
560,184,4,885807173
56,251,2,883697807
392,41,4,889554976
527,192,4,886101873
454,180,4,878585826
378,602,5,880526074
345,402,3,874950383
500,368,4,883348703
486,44,5,883446725
154,285,4,879370860
236,704,3,879376487
505,607,4,874874055
12,230,3,882397582
42,110,4,883955745
878,595,2,887761380
801,298,4,875986155
95,0,5,884403574
223,50,4,888104457
366,332,4,876689501
879,175,5,880167731
453,143,4,888266643
226,286,4,879035704
589,1016,4,879439196
617,10,4,891307263
848,587,5,879695680
298,487,4,877881508
550,543,4,892784093
467,149,5,875280309
221,400,2,878184422
720,322,3,877137598
407,301,5,889679683
209,1117,4,887730496
9,602,5,877886783
13,95,4,890881433
147,132,5,877019251
15,605,4,877721071
733,606,5,891023066
804,1016,3,881704337
805,317,5,882387484
59,6,5,883326241
834,317,5,891033718
507,654,4,883767525
647,219,3,882212039
185,933,3,879023968
615,244,3,891224767
3,327,3,892001537
300,80,3,882077351
221,401,4,878185044
404,181,1,885545974
910,380,5,892839846
372,365,4,877105857
177,539,3,886678484
594,297,4,886921166
270,503,3,885849025
478,248,2,879460236
232,659,5,877661634
453,691,5,888267158
156,1131,3,886891132
284,537,5,890595479
307,0,4,887736532
628,875,3,880116023
787,61,3,880870179
388,578,1,881384611
861,654,5,879305016
473,490,4,887925187
676,357,5,885191454
249,356,4,878091915
386,116,3,886480788
144,476,2,888398069
382,344,2,891192251
526,1210,3,879455765
560,173,4,885808053
825,1218,4,885690442
773,97,4,888557682
371,874,4,876869183
310,450,3,884366397
185,539,4,879024014
139,285,5,879013617
116,762,5,881009890
773,76,1,888556938
293,272,3,877819421
605,21,5,880927357
478,117,3,887064767
726,719,2,883712037
642,185,4,891447663
736,426,3,884314970
775,126,5,891628731
744,150,2,880122948
263,1069,4,886123415
918,294,3,875289170
428,43,3,882386171
726,826,3,883709839
424,117,1,878738596
368,345,4,889427890
653,81,5,887864797
621,541,2,882671346
341,426,4,875319254
209,501,3,891035965
278,433,4,892864609
124,237,3,892838322
897,308,5,888294805
893,884,2,887044250
84,194,3,882995132
794,96,2,881529761
0,21,4,875072404
596,263,4,875339156
473,325,3,887914822
621,1227,1,882672922
715,182,2,879796279
667,293,3,890349076
114,236,2,881171075
438,236,5,882893220
592,475,2,875659943
123,167,5,890287645
101,654,3,888803802
421,326,3,875129603
14,6,1,879455506
789,195,3,885156500
97,501,2,880499053
496,241,1,878759351
329,76,4,876547220
471,32,5,875981829
278,213,3,875306910
221,421,2,878183657
302,844,4,879485221
575,814,3,886985695
861,120,5,879304196
58,195,5,888205088
345,91,4,886274124
675,1526,1,892685657
144,208,4,882181659
663,654,3,876524097
612,27,3,891227262
909,99,4,880821098
12,515,5,882141485
324,1231,1,891479228
502,204,4,880472344
362,1214,1,891498920
709,155,4,882064524
292,1266,3,888906966
707,224,2,892719172
602,325,4,891956344
900,274,3,877130677
715,525,5,879795269
900,404,4,877127250
150,170,5,879524921
648,180,4,891440309
756,247,4,888444209
906,1053,3,880159598
785,230,2,882844127
747,646,3,879454602
527,357,2,888520491
326,107,3,887819614
716,845,4,884642339
488,345,5,891362904
20,290,3,874951446
287,317,4,886374316
642,196,4,891446983
617,287,3,891307343
275,249,4,874786784
69,449,1,884064269
266,6,5,878970503
339,214,5,884990620
912,530,2,880946475
101,270,2,888781860
384,151,3,879445856
142,271,4,888407586
814,195,4,878694526
608,537,1,886895795
307,403,3,887736998
129,422,5,875216978
278,95,4,875310606
870,325,5,888192971
392,1031,3,889729296
618,116,5,885953778
54,117,5,878176134
57,496,2,884305123
345,215,3,874949011
698,257,5,883278844
715,132,5,879795239
235,99,3,890116402
302,874,4,879466291
891,472,3,886611023
659,71,3,891201436
720,287,3,877137447
436,274,5,881001888
150,13,5,879524325
159,10,4,876858091
790,327,4,879448087
108,4,3,880580637
504,209,4,889333508
591,317,5,882955863
354,1174,5,879486421
851,256,4,891036414
879,999,3,880175128
541,55,5,886532706
177,172,5,882826306
660,675,4,886841222
233,846,4,891227730
672,339,5,888786969
41,201,5,881107687
22,160,2,874787017
293,257,3,877818457
879,470,4,880167114
738,131,4,886959039
560,45,4,885808796
475,791,4,883365019
256,115,3,879029742
231,522,4,888549757
495,742,2,876065190
436,10,1,880139951
676,116,4,889399171
273,545,3,878945918
757,736,3,881978864
488,262,2,891448268
860,169,5,881274672
37,446,5,892434430
238,46,2,889180169
317,404,2,884494797
113,95,3,881259955
827,268,4,891033574
708,68,5,879846332
86,584,4,879877008
785,131,5,882842946
658,734,3,891385079
893,474,3,880416176
245,1231,1,884923425
362,567,2,891495070
720,686,3,877137358
554,20,4,879964265
744,193,4,880123262
116,10,5,881011824
301,332,3,879436785
24,113,5,885852218
587,761,4,890026705
424,324,3,878737684
197,14,3,884205185
434,1224,3,884131597
797,80,3,876177211
91,156,4,875653988
58,178,5,888204996
829,221,3,891561065
529,475,4,886198206
915,830,1,880843864
425,477,4,879442785
398,160,3,882344434
94,565,2,879196594
300,561,3,882077256
494,226,5,888636899
894,327,4,879437748
550,42,2,892784976
250,251,3,886272456
273,410,3,878945888
22,450,2,874787256
188,198,5,893265263
767,268,3,885319349
268,446,3,891451303
71,567,4,880037203
540,37,3,883871617
94,189,4,888954513
670,187,2,884035992
415,257,5,893213549
804,435,3,881695347
842,199,3,879447801
319,251,2,884749532
757,3,4,881977375
797,1034,4,875638717
58,63,5,888204309
845,214,5,883949156
456,830,2,882396001
233,140,3,892334609
867,588,4,877106421
757,11,5,881975243
320,479,4,879440109
619,894,3,889986984
665,293,3,880139037
620,37,3,874964495
424,38,4,878738335
327,422,4,885046305
233,96,2,892334267
293,825,1,889243393
268,522,5,891447593
234,184,4,889655435
157,409,3,880132794
591,1225,4,882608873
768,596,2,885424001
105,81,3,881453290
342,168,5,876405172
48,712,3,888066214
650,267,2,880126473
285,475,4,876521993
292,1207,3,888906990
285,183,3,877534506
302,832,2,879484327
520,30,3,884478135
294,526,4,879517964
22,49,4,874784440
647,434,5,882212651
103,894,2,888442507
889,173,5,882405780
75,805,4,882606471
906,236,5,880159059
453,254,4,881959276
406,473,3,875042378
778,234,4,875502286
216,194,5,889069709
127,257,2,879966299
274,629,3,880315243
325,88,4,879875398
502,233,5,879454675
843,259,1,877381312
789,435,4,885156686
867,64,2,877104212
816,299,3,874815542
544,562,3,879900011
942,209,4,888639147
717,590,4,883349191
302,48,2,879483901
458,249,5,879563270
86,156,3,879877799
833,116,4,890862386
565,116,4,881650886
714,925,4,875962201
495,32,4,876067108
458,120,5,879563474
51,279,3,882922806
43,81,4,878348885
208,348,2,883589546
918,256,4,875288848
492,208,5,884130933
888,512,4,880178748
619,90,2,889988069
737,194,4,875349628
431,312,4,889415763
503,1443,3,887911133
449,192,5,882372027
163,257,5,889401221
434,391,3,884131404
366,550,3,876690048
665,204,3,880139562
10,323,1,891902222
454,56,4,879112460
792,105,3,875104340
333,230,2,891549024
302,782,2,879543756
124,110,3,892838322
183,495,5,889908539
829,612,4,891898603
101,46,2,888803636
150,46,3,879528459
167,741,5,884287362
48,97,4,888067307
129,1087,2,876250805
440,14,3,891035699
591,1010,4,882608699
534,470,4,879618743
654,319,5,888474456
706,484,4,886287079
373,1000,1,882158327
509,291,4,887667524
404,215,2,885547124
864,301,5,880142614
538,482,5,879788101
94,510,4,879196298
832,378,2,875224178
233,228,4,892334189
20,329,4,874951040
188,180,3,893264023
550,1034,2,892778244
2,340,1,889237055
83,741,3,883450643
167,274,3,884287822
814,257,4,884320310
313,1262,2,877890611
503,196,4,887832531
377,275,4,880044198
183,253,2,889907569
299,408,4,875650329
797,61,4,875915855
607,309,1,880402450
626,63,5,879530015
745,683,4,885075337
228,312,2,891631948
178,339,4,892151064
245,200,5,884921594
293,293,4,877818860
12,273,3,882399384
197,207,3,884208571
221,132,1,878182338
243,167,5,880606118
298,461,5,878192463
473,648,4,887927588
583,257,4,885774483
795,0,2,892660251
10,382,2,891905555
883,920,5,876859277
757,247,4,880672747
182,330,3,892322382
676,538,3,889399113
486,175,5,883445540
90,510,5,891439243
497,167,4,881958174
392,355,3,889731088
534,86,5,879618965
836,150,5,875721734
333,180,4,891544904
12,16,1,882396954
504,257,1,888630999
617,965,4,891307931
382,662,5,891192778
392,921,4,887744419
342,47,3,876405697
559,234,2,879976867
850,844,3,874767408
505,1019,4,874873067
94,31,1,888954726
537,274,4,877107050
305,234,4,876504354
469,220,4,879178370
212,228,4,878955973
503,675,4,887908756
715,627,3,879793376
889,171,5,882402905
746,257,2,888638335
187,567,4,875072583
555,301,4,882135437
805,99,4,882385063
939,316,4,885921577
20,674,5,874951897
670,16,4,883546889
50,143,5,883498894
92,120,3,888705053
250,257,3,886271496
84,701,2,879828054
416,998,3,880952434
734,812,4,876698570
503,716,4,887911730
306,312,5,888095725
681,80,3,888517439
909,182,4,880822060
291,1009,4,881104581
753,242,1,879451163
343,3,4,884901235
206,1146,4,879665042
86,198,5,879875649
4,65,1,875721019
867,523,3,877107730
446,473,3,878856022
576,96,5,880472153
192,78,4,889125755
436,516,4,880140927
708,1058,5,879847945
600,1295,1,876346344
278,653,5,875306552
891,464,4,886609295
560,99,4,885807484
116,120,4,880126038
915,780,3,880845451
527,540,3,888520782
788,287,3,880331942
290,194,4,874835165
467,691,4,875292027
416,432,4,879648403
317,14,5,884470944
434,99,3,884131711
373,539,3,880939304
405,99,4,879446062
93,117,3,891723295
185,1276,4,879023677
353,515,5,891217851
326,777,3,887819462
18,654,3,885412723
683,741,4,875810830
40,180,4,890687175
278,711,5,875312339
285,472,3,875806918
93,669,3,891722249
333,203,4,891547190
920,239,1,879379621
84,228,3,882813248
499,318,4,883864793
222,368,1,891550253
295,113,5,884198772
188,60,3,893265826
606,482,4,883879379
795,927,2,893194929
652,580,1,880152819
811,747,5,877625368
578,201,5,880952270
297,210,5,884125093
118,203,4,886177659
162,201,3,891220137
657,97,4,875147800
289,234,3,880474451
652,861,2,880153378
584,312,3,891281385
763,404,4,876243772
386,918,5,886479575
288,404,2,876790576
467,497,5,875291571
41,193,5,881107329
67,275,5,876973884
6,264,5,891350845
428,287,3,882387685
473,600,5,887927509
750,192,5,889133556
828,221,4,882816987
423,274,5,880859410
144,133,4,882181695
80,185,5,876534783
376,153,5,891298627
765,230,2,891310851
879,378,4,880241434
457,466,4,886396240
15,69,4,877720118
221,155,4,878183777
398,89,2,882350653
894,741,4,879438123
333,844,2,891544867
58,962,5,888204757
25,327,2,891348011
656,108,1,884239886
554,117,4,879962569
177,430,4,882827400
278,172,5,875296461
248,426,5,879572472
275,386,3,874787526
15,8,5,877722736
880,619,2,879052198
302,764,3,879485608
325,3,1,879876688
499,24,3,883865755
779,496,2,891364059
434,160,3,884133710
654,1166,3,887428384
505,1406,2,885135954
773,99,1,888558731
158,332,5,893255761
141,81,4,888640356
93,384,2,891721975
398,925,2,882348850
827,1596,3,891037813
441,37,3,883390674
278,373,1,888806649
604,370,5,879427369
58,654,5,888204642
706,153,3,886286742
616,451,1,883789590
389,285,4,879693461
814,646,5,878694055
462,128,2,877385287
384,422,2,879445662
22,69,2,874786513
773,519,3,888556398
864,188,4,880235059
180,1332,1,878962120
560,595,2,885809958
149,150,4,878746824
449,610,5,887135833
404,225,2,885547953
881,1443,4,879877245
450,285,1,879012343
933,233,2,891191875
327,28,3,885048930
868,475,1,884492519
726,368,2,883709948
391,173,5,891038979
932,210,4,874854251
720,174,5,877140282
631,21,4,879457394
746,417,5,888639102
827,25,3,891037948
404,527,1,885546248
338,216,3,891034254
187,741,5,875073909
175,320,4,886047176
250,475,2,886272407
659,1,2,891201151
142,306,4,888407622
782,298,5,884326620
735,1277,1,878709262
812,270,4,883752455
221,229,4,878182058
219,332,3,881197771
937,147,3,891356500
415,106,5,893212929
1,272,4,888551647
923,11,4,885458093
869,332,3,882123130
209,68,4,887736482
140,618,4,884585039
773,202,2,888558447
416,1231,2,879649369
856,320,4,883432352
305,284,4,876504354
57,567,4,884304838
542,1098,4,874863878
75,918,3,875027945
523,428,2,884635358
392,822,3,889730262
335,627,3,877760374
215,275,4,880232830
696,545,4,882622626
300,609,3,882077176
576,565,4,880474216
261,930,2,879790874
523,738,2,884637128
267,767,3,875744895
372,155,2,877098374
343,596,2,884900454
494,144,4,888637147
404,462,1,885548836
922,459,4,880388426
250,99,4,886271884
6,417,4,892131824
69,131,4,884067281
268,41,5,891449646
317,1029,2,884498787
884,419,4,885714858
692,175,2,875483268
377,545,2,880318158
333,312,4,891544077
177,509,4,882826394
850,285,4,883148669
535,317,5,882359431
455,53,3,881375416
120,404,2,891390579
642,678,3,891447747
781,904,4,891498791
933,402,4,891195537
140,830,2,884585470
309,273,3,879436534
372,89,4,877103846
503,402,3,887910409
542,109,2,874865635
540,473,5,884047153
388,496,4,879991461
183,87,3,889909551
329,87,5,876546948
406,152,4,875042569
617,675,2,891307977
750,431,4,889134420
776,179,5,875980306
249,233,3,878091736
342,78,4,876406144
542,691,4,877547580
91,586,3,875660408
6,590,3,891352179
337,167,3,879438225
360,706,4,879440974
188,165,4,893265657
217,788,3,881288574
933,66,4,891193373
232,497,5,877663465
706,448,2,886288688
270,191,5,885848373
47,478,4,879434723
248,1038,5,879572725
455,193,3,881373472
670,545,5,884036050
924,562,2,884718204
869,951,3,880584584
652,190,5,880150019
94,786,2,888954930
863,392,3,888889129
408,317,4,881107943
652,135,1,880149965
341,250,5,875318267
926,6,3,879177298
696,249,4,882621940
68,264,4,882145400
144,1050,2,888398087
10,718,3,891905279
839,165,5,891204798
797,800,3,875915317
269,1108,5,876955899
941,281,5,891282816
13,241,4,876964570
587,471,4,890026059
854,461,4,879825383
220,267,5,876502910
378,46,5,880740461
310,629,5,884365929
362,570,1,891498964
278,489,3,890282225
718,889,1,879358395
690,630,4,875543025
881,1051,2,879864125
386,771,4,886483782
313,619,3,877887212
893,44,4,882404250
785,197,5,882843753
466,1225,4,879532744
455,264,3,881374048
532,822,4,879192901
550,354,4,892776041
285,1013,5,879781125
846,92,1,878775570
278,738,1,879573060
408,529,4,881107602
227,97,3,889388607
638,548,2,891239427
758,120,5,881476858
665,661,3,880568094
362,1213,1,891497712
875,877,2,879428253
186,650,5,879465566
777,68,2,890803860
623,590,3,879792557
294,728,4,879518018
398,743,3,882510147
436,214,3,880140325
653,143,5,887864907
718,49,2,879358671
4,134,4,875637536
151,793,5,886535773
496,1040,3,879310473
550,414,4,892784710
500,839,4,883348655
623,404,4,879792671
63,581,4,889739834
629,215,5,885667968
881,6,4,879862652
41,202,4,881107413
247,805,3,884534772
812,750,5,883752264
832,653,5,875039558
84,280,3,879452971
806,134,5,892705362
193,1411,2,879551921
625,312,5,887772871
294,512,4,879517492
164,221,5,879525987
144,353,4,891509877
98,180,5,885680138
592,99,5,875658824
314,641,5,879821267
215,3,5,880234469
706,1100,4,880061652
180,1163,3,878962464
378,192,4,880524783
785,236,5,882842195
647,71,4,884881722
781,1190,3,891498558
279,293,2,891700021
137,237,5,879024382
96,227,5,884238860
917,136,5,891987879
245,94,3,884920949
757,1089,1,882055460
845,39,2,883950253
428,68,5,882386309
294,426,4,879517412
708,958,4,879846169
153,918,4,879138712
360,285,5,879440286
96,68,5,884239616
682,914,2,893282977
843,150,4,877381674
235,704,4,890116402
797,37,4,875915806
607,1203,2,880403606
7,88,4,879362124
431,1011,5,889415947
295,514,5,884196555
405,462,5,879793261
448,136,5,879958866
615,259,3,891224864
683,247,3,878576473
647,927,4,882212071
290,374,1,874868791
209,167,5,887730342
188,164,5,893265535
531,654,5,892861435
803,127,5,879441702
243,711,3,880607925
594,180,5,886921199
783,306,4,891387623
452,58,2,888202258
428,232,3,882385593
372,47,5,877098223
329,418,5,876546298
393,140,3,880888815
779,426,3,891363904
850,8,4,875730379
415,688,4,885114578
885,581,1,876032029
115,64,2,876454052
886,367,5,881381679
158,929,4,880557824
116,32,4,881011697
449,356,5,882373531
127,530,4,879966685
462,507,4,877385125
319,32,4,884749385
412,235,4,879969557
311,222,5,891698485
12,21,4,882140487
851,406,3,891037778
794,199,3,883251581
310,793,4,884366270
196,343,4,891409070
656,285,4,884238002
473,514,5,887915269
188,491,3,893265535
863,201,5,888887354
256,257,3,879029516
942,126,5,875501774
861,201,5,879304624
814,443,2,878698407
435,627,5,887770457
647,453,3,884368232
270,515,4,885849447
377,256,4,880045207
229,90,3,880485043
895,1239,4,887159012
405,78,3,882480481
636,274,3,882903191
662,318,1,889492229
268,162,2,891449751
268,193,5,891448951
398,779,1,882350850
931,492,5,891249767
434,475,3,884133872
803,1075,3,879446162
797,997,3,875915317
914,332,3,891031450
62,221,3,875747635
755,91,3,874828027
7,685,3,879362356
473,281,4,887916411
879,622,4,880243069
286,91,4,875334896
457,1337,3,886395393
114,1072,5,881171488
321,8,4,887314212
760,292,4,876190130
933,225,4,891191831
15,466,5,877720733
428,38,3,882386378
12,356,3,881515411
311,586,3,891699399
770,49,4,880659347
652,214,2,880606619
600,1078,3,876347148
200,1427,4,884114099
862,753,3,889289067
155,99,4,888185677
385,280,3,877655145
935,409,3,886833099
882,278,3,891717356
714,91,3,875963899
532,675,5,879439720
825,100,5,885690442
938,889,2,880260636
85,326,4,879570218
151,79,5,882477572
550,845,3,892783942
12,874,1,881515613
723,750,2,883757397
490,115,5,891185209
233,969,4,892335437
929,254,3,879534667
871,1060,4,888479701
695,688,1,886404208
716,110,4,884642479
89,661,5,891385842
594,287,3,886920602
449,379,5,882398939
885,211,2,876031897
302,138,3,879543209
706,1400,3,886286663
621,89,4,882671574
769,267,5,875971568
105,212,4,881453065
737,55,4,875350418
542,384,3,877545717
757,1500,3,881978258
633,149,3,875728834
332,747,4,891044596
934,845,4,884472999
332,179,1,891045191
193,75,2,879549503
383,346,4,891273509
846,190,4,878940652
297,204,5,884181969
428,195,4,882385012
180,1092,1,878962391
151,450,5,882476911
503,578,4,887911391
498,207,4,885599718
276,627,4,879543697
199,500,4,884129504
372,213,4,877100326
150,80,5,879524293
467,661,4,875291570
533,321,4,877807461
787,281,4,880869819
408,164,4,881107410
386,567,2,886483099
86,366,4,879876702
706,87,3,886287331
422,470,3,891395626
237,120,4,883576443
41,124,4,881105462
843,552,4,877387242
773,384,1,888557329
197,1168,4,884208834
659,433,3,891200430
235,933,4,890117570
767,1060,1,883835210
765,88,4,891309090
762,126,4,878920656
675,992,5,892686294
833,287,5,890860566
728,312,3,893286638
353,715,3,891307157
693,210,5,875727189
626,10,4,879529702
6,131,5,891351287
884,337,3,885712224
538,284,4,879788623
180,128,2,878962279
642,208,5,891446652
233,191,3,892078984
659,356,2,891200014
47,258,4,879434270
379,317,4,885478624
347,14,4,886523330
618,78,5,885953992
181,282,2,885613153
404,785,1,885547644
122,126,5,879809943
539,342,4,882156677
832,442,3,875124348
795,563,1,893194929
526,184,5,879455680
765,506,3,891309878
662,312,5,889491617
285,214,3,889651630
63,380,4,879365491
873,274,4,888632448
550,244,3,892775723
436,522,3,881002191
649,647,3,891384201
372,231,3,877105075
653,78,5,887864256
404,957,1,885549590
376,750,3,891296044
41,626,2,881109271
10,543,4,891903226
275,157,3,874791932
333,332,4,891544233
809,877,4,879895500
278,435,4,891209332
218,567,1,889452455
378,194,3,880525368
163,292,4,889402121
592,608,3,886194241
5,487,5,883601426
663,1100,3,876525002
239,287,5,885775536
545,287,4,885141260
560,1068,4,885808053
343,430,3,884901469
333,344,2,891544177
337,274,5,879438063
62,947,3,875746948
662,472,3,889492917
806,139,3,892530004
804,728,3,881699728
865,271,2,891221006
839,431,5,891209342
883,257,5,876857704
781,936,1,891498918
798,288,3,879253720
582,194,4,879384404
233,505,4,892318107
160,47,1,891170745
551,1151,3,879222002
245,256,4,884924327
89,306,5,891383319
151,66,5,882477689
20,183,4,874951797
803,635,3,879445334
767,755,3,883835053
99,353,2,891375260
846,195,3,878939839
425,613,4,879444604
244,209,3,888513026
307,825,3,887739427
192,844,4,889124803
331,326,5,887916324
180,1053,2,878963418
84,12,3,879452866
853,99,5,882812225
302,225,4,879467295
465,10,3,890284707
453,214,4,881959917
346,688,4,881652250
757,170,5,881976262
89,312,5,891382163
847,184,3,887037861
644,134,5,892054707
98,11,5,885680458
797,377,4,875743858
216,471,3,889070011
654,142,4,887523176
472,128,4,878157329
412,332,2,879968933
500,596,3,883348260
19,933,4,879668783
296,49,5,874954541
924,875,3,884717404
253,661,4,887347350
681,281,4,888519918
867,654,4,877107996
404,1345,1,885549790
867,113,5,877103371
738,194,5,886958939
715,391,2,879796895
487,227,4,891294854
408,528,5,881109019
264,814,3,875320424
897,309,4,888294441
0,179,3,875072573
559,263,3,879975231
703,660,4,891397667
605,259,3,887059561
213,526,4,891544089
310,299,4,884363831
731,323,2,882590201
222,299,3,891548712
777,53,2,890803859
140,1039,3,884585547
25,1013,3,891384414
94,48,3,879198604
270,706,4,885849140
830,203,5,891354645
404,1418,2,885548137
302,719,2,879468375
940,272,3,875049038
480,7,3,885828245
406,518,4,875042466
624,527,3,891961633
657,959,4,875147873
336,105,2,875184682
853,454,2,882812906
203,258,2,892389195
290,248,4,874805893
665,804,4,880568436
615,330,4,891224677
289,526,4,880474590
600,63,4,876349503
183,63,4,889909045
118,131,5,874782228
882,588,5,891754985
390,602,5,877398991
686,263,3,884652197
379,173,4,885478924
901,300,2,879463373
192,721,3,889126402
812,892,3,883752708
194,60,3,888737277
261,71,3,879962366
317,160,3,884496738
372,207,4,877106773
439,1072,4,891577814
795,400,3,893219427
373,234,3,880394301
245,157,1,884923955
888,297,4,880177016
290,416,4,875086958
317,247,3,884494976
336,256,3,875184963
804,830,4,881695040
706,377,3,886287628
404,86,1,885546112
806,742,3,893083216
221,21,5,878183285
78,300,3,891271308
804,412,2,881695414
0,109,1,878542845
217,662,3,877488492
290,1078,2,875086608
380,417,3,892696471
769,935,5,875971902
43,442,5,878348289
607,21,4,880405395
393,657,3,880889159
253,140,3,886472836
346,290,5,881652746
804,427,5,881704337
10,516,2,891905222
268,230,1,891451013
789,171,4,885155540
931,528,4,891251153
931,440,2,891252504
86,232,4,879876036
260,242,5,890454351
9,557,4,877886722
466,49,4,879532385
882,702,3,891693139
541,208,4,886532762
553,422,4,876550182
153,60,4,879138657
638,85,4,891239406
156,739,2,886889876
304,1100,4,886323563
253,124,3,886473158
150,151,3,879525075
740,81,3,891018400
912,24,3,881366974
882,899,5,891691654
871,1027,3,888479434
7,357,2,879361732
647,808,3,884883323
625,267,4,878771355
